name,slug,score,style,domain_status,domains
Deepfair,deepfair,120,prefix_keyword,not_checked,deepfair.com:not_checked;deepfair.app:not_checked;deepfair.co:not_checked;deepfair.io:not_checked
Deepgame,deepgame,120,prefix_keyword,not_checked,deepgame.com:not_checked;deepgame.app:not_checked;deepgame.co:not_checked;deepgame.io:not_checked
Deeplive,deeplive,120,prefix_keyword,not_checked,deeplive.com:not_checked;deeplive.app:not_checked;deeplive.co:not_checked;deeplive.io:not_checked
Deepruns,deepruns,120,prefix_keyword,not_checked,deepruns.com:not_checked;deepruns.app:not_checked;deepruns.co:not_checked;deepruns.io:not_checked
Dinkable,dinkable,120,keyword_suffix,not_checked,dinkable.com:not_checked;dinkable.app:not_checked;dinkable.co:not_checked;dinkable.io:not_checked
Dinkbase,dinkbase,120,keyword_suffix,not_checked,dinkbase.com:not_checked;dinkbase.app:not_checked;dinkbase.co:not_checked;dinkbase.io:not_checked
Dinkbeam,dinkbeam,120,keyword_suffix,not_checked,dinkbeam.com:not_checked;dinkbeam.app:not_checked;dinkbeam.co:not_checked;dinkbeam.io:not_checked
Dinkbeta,dinkbeta,120,compound,not_checked,dinkbeta.com:not_checked;dinkbeta.app:not_checked;dinkbeta.co:not_checked;dinkbeta.io:not_checked
Dinkcast,dinkcast,120,keyword_suffix,not_checked,dinkcast.com:not_checked;dinkcast.app:not_checked;dinkcast.co:not_checked;dinkcast.io:not_checked
Dinkclub,dinkclub,120,compound,not_checked,dinkclub.com:not_checked;dinkclub.app:not_checked;dinkclub.co:not_checked;dinkclub.io:not_checked
Dinkcrew,dinkcrew,120,compound,not_checked,dinkcrew.com:not_checked;dinkcrew.app:not_checked;dinkcrew.co:not_checked;dinkcrew.io:not_checked
Dinkdeck,dinkdeck,120,keyword_suffix,not_checked,dinkdeck.com:not_checked;dinkdeck.app:not_checked;dinkdeck.co:not_checked;dinkdeck.io:not_checked
Dinkdock,dinkdock,120,keyword_suffix,not_checked,dinkdock.com:not_checked;dinkdock.app:not_checked;dinkdock.co:not_checked;dinkdock.io:not_checked
Dinkfair,dinkfair,120,compound,not_checked,dinkfair.com:not_checked;dinkfair.app:not_checked;dinkfair.co:not_checked;dinkfair.io:not_checked
Dinkflow,dinkflow,120,keyword_suffix,not_checked,dinkflow.com:not_checked;dinkflow.app:not_checked;dinkflow.co:not_checked;dinkflow.io:not_checked
Dinkgame,dinkgame,120,compound,not_checked,dinkgame.com:not_checked;dinkgame.app:not_checked;dinkgame.co:not_checked;dinkgame.io:not_checked
Dinkgrid,dinkgrid,120,keyword_suffix,not_checked,dinkgrid.com:not_checked;dinkgrid.app:not_checked;dinkgrid.co:not_checked;dinkgrid.io:not_checked
Dinklane,dinklane,120,keyword_suffix,not_checked,dinklane.com:not_checked;dinklane.app:not_checked;dinklane.co:not_checked;dinklane.io:not_checked
Dinkleaf,dinkleaf,120,keyword_suffix,not_checked,dinkleaf.com:not_checked;dinkleaf.app:not_checked;dinkleaf.co:not_checked;dinkleaf.io:not_checked
Dinklift,dinklift,120,keyword_suffix,not_checked,dinklift.com:not_checked;dinklift.app:not_checked;dinklift.co:not_checked;dinklift.io:not_checked
Dinkline,dinkline,120,keyword_suffix,not_checked,dinkline.com:not_checked;dinkline.app:not_checked;dinkline.co:not_checked;dinkline.io:not_checked
Dinklive,dinklive,120,compound,not_checked,dinklive.com:not_checked;dinklive.app:not_checked;dinklive.co:not_checked;dinklive.io:not_checked
Dinkloop,dinkloop,120,keyword_suffix,not_checked,dinkloop.com:not_checked;dinkloop.app:not_checked;dinkloop.co:not_checked;dinkloop.io:not_checked
Dinkmate,dinkmate,120,keyword_suffix,not_checked,dinkmate.com:not_checked;dinkmate.app:not_checked;dinkmate.co:not_checked;dinkmate.io:not_checked
Dinkmind,dinkmind,120,keyword_suffix,not_checked,dinkmind.com:not_checked;dinkmind.app:not_checked;dinkmind.co:not_checked;dinkmind.io:not_checked
Dinknest,dinknest,120,keyword_suffix,not_checked,dinknest.com:not_checked;dinknest.app:not_checked;dinknest.co:not_checked;dinknest.io:not_checked
Dinkpath,dinkpath,120,keyword_suffix,not_checked,dinkpath.com:not_checked;dinkpath.app:not_checked;dinkpath.co:not_checked;dinkpath.io:not_checked
Dinkport,dinkport,120,keyword_suffix,not_checked,dinkport.com:not_checked;dinkport.app:not_checked;dinkport.co:not_checked;dinkport.io:not_checked
Dinkroom,dinkroom,120,keyword_suffix,not_checked,dinkroom.com:not_checked;dinkroom.app:not_checked;dinkroom.co:not_checked;dinkroom.io:not_checked
Dinkruns,dinkruns,120,compound,not_checked,dinkruns.com:not_checked;dinkruns.app:not_checked;dinkruns.co:not_checked;dinkruns.io:not_checked
Dinkster,dinkster,120,keyword_suffix,not_checked,dinkster.com:not_checked;dinkster.app:not_checked;dinkster.co:not_checked;dinkster.io:not_checked
Dinkwell,dinkwell,120,keyword_suffix,not_checked,dinkwell.com:not_checked;dinkwell.app:not_checked;dinkwell.co:not_checked;dinkwell.io:not_checked
Everbeta,everbeta,120,prefix_keyword,not_checked,everbeta.com:not_checked;everbeta.app:not_checked;everbeta.co:not_checked;everbeta.io:not_checked
Everclub,everclub,120,prefix_keyword,not_checked,everclub.com:not_checked;everclub.app:not_checked;everclub.co:not_checked;everclub.io:not_checked
Evercrew,evercrew,120,prefix_keyword,not_checked,evercrew.com:not_checked;evercrew.app:not_checked;evercrew.co:not_checked;evercrew.io:not_checked
Everdink,everdink,120,prefix_keyword,not_checked,everdink.com:not_checked;everdink.app:not_checked;everdink.co:not_checked;everdink.io:not_checked
Everfair,everfair,120,prefix_keyword,not_checked,everfair.com:not_checked;everfair.app:not_checked;everfair.co:not_checked;everfair.io:not_checked
Evergame,evergame,120,prefix_keyword,not_checked,evergame.com:not_checked;evergame.app:not_checked;evergame.co:not_checked;evergame.io:not_checked
Everlive,everlive,120,prefix_keyword,not_checked,everlive.com:not_checked;everlive.app:not_checked;everlive.co:not_checked;everlive.io:not_checked
Everruns,everruns,120,prefix_keyword,not_checked,everruns.com:not_checked;everruns.app:not_checked;everruns.co:not_checked;everruns.io:not_checked
Fairable,fairable,120,keyword_suffix,not_checked,fairable.com:not_checked;fairable.app:not_checked;fairable.co:not_checked;fairable.io:not_checked
Fairbase,fairbase,120,keyword_suffix,not_checked,fairbase.com:not_checked;fairbase.app:not_checked;fairbase.co:not_checked;fairbase.io:not_checked
Fairbeam,fairbeam,120,keyword_suffix,not_checked,fairbeam.com:not_checked;fairbeam.app:not_checked;fairbeam.co:not_checked;fairbeam.io:not_checked
Fairbeta,fairbeta,120,compound,not_checked,fairbeta.com:not_checked;fairbeta.app:not_checked;fairbeta.co:not_checked;fairbeta.io:not_checked
Faircast,faircast,120,keyword_suffix,not_checked,faircast.com:not_checked;faircast.app:not_checked;faircast.co:not_checked;faircast.io:not_checked
Fairclub,fairclub,120,compound,not_checked,fairclub.com:not_checked;fairclub.app:not_checked;fairclub.co:not_checked;fairclub.io:not_checked
Faircrew,faircrew,120,compound,not_checked,faircrew.com:not_checked;faircrew.app:not_checked;faircrew.co:not_checked;faircrew.io:not_checked
Fairdeck,fairdeck,120,keyword_suffix,not_checked,fairdeck.com:not_checked;fairdeck.app:not_checked;fairdeck.co:not_checked;fairdeck.io:not_checked
Fairdink,fairdink,120,compound,not_checked,fairdink.com:not_checked;fairdink.app:not_checked;fairdink.co:not_checked;fairdink.io:not_checked
Fairdock,fairdock,120,keyword_suffix,not_checked,fairdock.com:not_checked;fairdock.app:not_checked;fairdock.co:not_checked;fairdock.io:not_checked
Fairflow,fairflow,120,keyword_suffix,not_checked,fairflow.com:not_checked;fairflow.app:not_checked;fairflow.co:not_checked;fairflow.io:not_checked
Fairgame,fairgame,120,compound,not_checked,fairgame.com:not_checked;fairgame.app:not_checked;fairgame.co:not_checked;fairgame.io:not_checked
Fairgrid,fairgrid,120,keyword_suffix,not_checked,fairgrid.com:not_checked;fairgrid.app:not_checked;fairgrid.co:not_checked;fairgrid.io:not_checked
Fairlane,fairlane,120,keyword_suffix,not_checked,fairlane.com:not_checked;fairlane.app:not_checked;fairlane.co:not_checked;fairlane.io:not_checked
Fairleaf,fairleaf,120,keyword_suffix,not_checked,fairleaf.com:not_checked;fairleaf.app:not_checked;fairleaf.co:not_checked;fairleaf.io:not_checked
Fairlift,fairlift,120,keyword_suffix,not_checked,fairlift.com:not_checked;fairlift.app:not_checked;fairlift.co:not_checked;fairlift.io:not_checked
Fairline,fairline,120,keyword_suffix,not_checked,fairline.com:not_checked;fairline.app:not_checked;fairline.co:not_checked;fairline.io:not_checked
Fairlive,fairlive,120,compound,not_checked,fairlive.com:not_checked;fairlive.app:not_checked;fairlive.co:not_checked;fairlive.io:not_checked
Fairloop,fairloop,120,keyword_suffix,not_checked,fairloop.com:not_checked;fairloop.app:not_checked;fairloop.co:not_checked;fairloop.io:not_checked
Fairmate,fairmate,120,keyword_suffix,not_checked,fairmate.com:not_checked;fairmate.app:not_checked;fairmate.co:not_checked;fairmate.io:not_checked
Fairmind,fairmind,120,keyword_suffix,not_checked,fairmind.com:not_checked;fairmind.app:not_checked;fairmind.co:not_checked;fairmind.io:not_checked
Fairnest,fairnest,120,keyword_suffix,not_checked,fairnest.com:not_checked;fairnest.app:not_checked;fairnest.co:not_checked;fairnest.io:not_checked
Fairpath,fairpath,120,keyword_suffix,not_checked,fairpath.com:not_checked;fairpath.app:not_checked;fairpath.co:not_checked;fairpath.io:not_checked
Fairport,fairport,120,keyword_suffix,not_checked,fairport.com:not_checked;fairport.app:not_checked;fairport.co:not_checked;fairport.io:not_checked
Fairroom,fairroom,120,keyword_suffix,not_checked,fairroom.com:not_checked;fairroom.app:not_checked;fairroom.co:not_checked;fairroom.io:not_checked
Fairruns,fairruns,120,compound,not_checked,fairruns.com:not_checked;fairruns.app:not_checked;fairruns.co:not_checked;fairruns.io:not_checked
Fairster,fairster,120,keyword_suffix,not_checked,fairster.com:not_checked;fairster.app:not_checked;fairster.co:not_checked;fairster.io:not_checked
Fairsync,fairsync,120,keyword_suffix,not_checked,fairsync.com:not_checked;fairsync.app:not_checked;fairsync.co:not_checked;fairsync.io:not_checked
Fairwell,fairwell,120,keyword_suffix,not_checked,fairwell.com:not_checked;fairwell.app:not_checked;fairwell.co:not_checked;fairwell.io:not_checked
Fieldday,fieldday,120,prefix_keyword,not_checked,fieldday.com:not_checked;fieldday.app:not_checked;fieldday.co:not_checked;fieldday.io:not_checked
Fieldtoo,fieldtoo,120,prefix_keyword,not_checked,fieldtoo.com:not_checked;fieldtoo.app:not_checked;fieldtoo.co:not_checked;fieldtoo.io:not_checked
Firstday,firstday,120,prefix_keyword,not_checked,firstday.com:not_checked;firstday.app:not_checked;firstday.co:not_checked;firstday.io:not_checked
Firsttoo,firsttoo,120,prefix_keyword,not_checked,firsttoo.com:not_checked;firsttoo.app:not_checked;firsttoo.co:not_checked;firsttoo.io:not_checked
Flowbeta,flowbeta,120,prefix_keyword,not_checked,flowbeta.com:not_checked;flowbeta.app:not_checked;flowbeta.co:not_checked;flowbeta.io:not_checked
Flowclub,flowclub,120,prefix_keyword,not_checked,flowclub.com:not_checked;flowclub.app:not_checked;flowclub.co:not_checked;flowclub.io:not_checked
Flowcrew,flowcrew,120,prefix_keyword,not_checked,flowcrew.com:not_checked;flowcrew.app:not_checked;flowcrew.co:not_checked;flowcrew.io:not_checked
Flowdink,flowdink,120,prefix_keyword,not_checked,flowdink.com:not_checked;flowdink.app:not_checked;flowdink.co:not_checked;flowdink.io:not_checked
Flowfair,flowfair,120,prefix_keyword,not_checked,flowfair.com:not_checked;flowfair.app:not_checked;flowfair.co:not_checked;flowfair.io:not_checked
Flowgame,flowgame,120,prefix_keyword,not_checked,flowgame.com:not_checked;flowgame.app:not_checked;flowgame.co:not_checked;flowgame.io:not_checked
Flowlive,flowlive,120,prefix_keyword,not_checked,flowlive.com:not_checked;flowlive.app:not_checked;flowlive.co:not_checked;flowlive.io:not_checked
Flowruns,flowruns,120,prefix_keyword,not_checked,flowruns.com:not_checked;flowruns.app:not_checked;flowruns.co:not_checked;flowruns.io:not_checked
Forgeday,forgeday,120,prefix_keyword,not_checked,forgeday.com:not_checked;forgeday.app:not_checked;forgeday.co:not_checked;forgeday.io:not_checked
Forgetoo,forgetoo,120,prefix_keyword,not_checked,forgetoo.com:not_checked;forgetoo.app:not_checked;forgetoo.co:not_checked;forgetoo.io:not_checked
Freshday,freshday,120,prefix_keyword,not_checked,freshday.com:not_checked;freshday.app:not_checked;freshday.co:not_checked;freshday.io:not_checked
Freshtoo,freshtoo,120,prefix_keyword,not_checked,freshtoo.com:not_checked;freshtoo.app:not_checked;freshtoo.co:not_checked;freshtoo.io:not_checked
Friendly,friendly,120,keyword_suffix,not_checked,friendly.com:not_checked;friendly.app:not_checked;friendly.co:not_checked;friendly.io:not_checked
Frontday,frontday,120,prefix_keyword,not_checked,frontday.com:not_checked;frontday.app:not_checked;frontday.co:not_checked;frontday.io:not_checked
Fronttoo,fronttoo,120,prefix_keyword,not_checked,fronttoo.com:not_checked;fronttoo.app:not_checked;fronttoo.co:not_checked;fronttoo.io:not_checked
Gameable,gameable,120,keyword_suffix,not_checked,gameable.com:not_checked;gameable.app:not_checked;gameable.co:not_checked;gameable.io:not_checked
Gamebase,gamebase,120,keyword_suffix,not_checked,gamebase.com:not_checked;gamebase.app:not_checked;gamebase.co:not_checked;gamebase.io:not_checked
Gamebeam,gamebeam,120,keyword_suffix,not_checked,gamebeam.com:not_checked;gamebeam.app:not_checked;gamebeam.co:not_checked;gamebeam.io:not_checked
Gamebeta,gamebeta,120,compound,not_checked,gamebeta.com:not_checked;gamebeta.app:not_checked;gamebeta.co:not_checked;gamebeta.io:not_checked
Gamecast,gamecast,120,keyword_suffix,not_checked,gamecast.com:not_checked;gamecast.app:not_checked;gamecast.co:not_checked;gamecast.io:not_checked
Gameclub,gameclub,120,compound,not_checked,gameclub.com:not_checked;gameclub.app:not_checked;gameclub.co:not_checked;gameclub.io:not_checked
Gamecrew,gamecrew,120,compound,not_checked,gamecrew.com:not_checked;gamecrew.app:not_checked;gamecrew.co:not_checked;gamecrew.io:not_checked
Gamedeck,gamedeck,120,keyword_suffix,not_checked,gamedeck.com:not_checked;gamedeck.app:not_checked;gamedeck.co:not_checked;gamedeck.io:not_checked
Gamedink,gamedink,120,compound,not_checked,gamedink.com:not_checked;gamedink.app:not_checked;gamedink.co:not_checked;gamedink.io:not_checked
Gamedock,gamedock,120,keyword_suffix,not_checked,gamedock.com:not_checked;gamedock.app:not_checked;gamedock.co:not_checked;gamedock.io:not_checked
Gamefair,gamefair,120,compound,not_checked,gamefair.com:not_checked;gamefair.app:not_checked;gamefair.co:not_checked;gamefair.io:not_checked
Gameflow,gameflow,120,keyword_suffix,not_checked,gameflow.com:not_checked;gameflow.app:not_checked;gameflow.co:not_checked;gameflow.io:not_checked
Gamegrid,gamegrid,120,keyword_suffix,not_checked,gamegrid.com:not_checked;gamegrid.app:not_checked;gamegrid.co:not_checked;gamegrid.io:not_checked
Gamelane,gamelane,120,keyword_suffix,not_checked,gamelane.com:not_checked;gamelane.app:not_checked;gamelane.co:not_checked;gamelane.io:not_checked
Gameleaf,gameleaf,120,keyword_suffix,not_checked,gameleaf.com:not_checked;gameleaf.app:not_checked;gameleaf.co:not_checked;gameleaf.io:not_checked
Gamelift,gamelift,120,keyword_suffix,not_checked,gamelift.com:not_checked;gamelift.app:not_checked;gamelift.co:not_checked;gamelift.io:not_checked
Gameline,gameline,120,keyword_suffix,not_checked,gameline.com:not_checked;gameline.app:not_checked;gameline.co:not_checked;gameline.io:not_checked
Gamelive,gamelive,120,compound,not_checked,gamelive.com:not_checked;gamelive.app:not_checked;gamelive.co:not_checked;gamelive.io:not_checked
Gameloop,gameloop,120,keyword_suffix,not_checked,gameloop.com:not_checked;gameloop.app:not_checked;gameloop.co:not_checked;gameloop.io:not_checked
Gamemate,gamemate,120,keyword_suffix,not_checked,gamemate.com:not_checked;gamemate.app:not_checked;gamemate.co:not_checked;gamemate.io:not_checked
Gamemind,gamemind,120,keyword_suffix,not_checked,gamemind.com:not_checked;gamemind.app:not_checked;gamemind.co:not_checked;gamemind.io:not_checked
Gamenest,gamenest,120,keyword_suffix,not_checked,gamenest.com:not_checked;gamenest.app:not_checked;gamenest.co:not_checked;gamenest.io:not_checked
Gamepath,gamepath,120,keyword_suffix,not_checked,gamepath.com:not_checked;gamepath.app:not_checked;gamepath.co:not_checked;gamepath.io:not_checked
Gameport,gameport,120,keyword_suffix,not_checked,gameport.com:not_checked;gameport.app:not_checked;gameport.co:not_checked;gameport.io:not_checked
Gameroom,gameroom,120,keyword_suffix,not_checked,gameroom.com:not_checked;gameroom.app:not_checked;gameroom.co:not_checked;gameroom.io:not_checked
Gameruns,gameruns,120,compound,not_checked,gameruns.com:not_checked;gameruns.app:not_checked;gameruns.co:not_checked;gameruns.io:not_checked
Gamester,gamester,120,keyword_suffix,not_checked,gamester.com:not_checked;gamester.app:not_checked;gamester.co:not_checked;gamester.io:not_checked
Gamesync,gamesync,120,keyword_suffix,not_checked,gamesync.com:not_checked;gamesync.app:not_checked;gamesync.co:not_checked;gamesync.io:not_checked
